source_test,target_text
-8.72094,0.00016
-8.71994,0.00016
-8.71894,0.00016
-8.71794,0.00016
-8.71694,0.00016
-8.71594,0.00016
-8.71494,0.00016
-8.71394,0.00016
-8.71294,0.00016
-8.71194,0.00016
-8.71094,0.00016
-8.70994,0.00016
-8.70894,0.00017
-8.70794,0.00017
-8.70694,0.00017
-8.70594,0.00017
-8.70494,0.00017
-8.70394,0.00017
-8.70294,0.00017
-8.70194,0.00017
-8.70094,0.00017
-8.69993,0.00017
-8.69893,0.00017
-8.69793,0.00017
-8.69693,0.00017
-8.69593,0.00017
-8.69493,0.00017
-8.69393,0.00017
-8.69293,0.00017
-8.69193,0.00017
-8.69093,0.00017
-8.68993,0.00017
-8.68893,0.00017
-8.68793,0.00017
-8.68693,0.00017
-8.68593,0.00017
-8.68493,0.00017
-8.68393,0.00017
-8.68293,0.00017
-8.68193,0.00017
-8.68093,0.00017
-8.67993,0.00017
-8.67893,0.00017
-8.67793,0.00017
-8.67693,0.00017
-8.67593,0.00017
-8.67493,0.00017
-8.67393,0.00017
-8.67293,0.00017
-8.67193,0.00017
-8.67093,0.00017
-8.66993,0.00017
-8.66893,0.00017
-8.66793,0.00017
-8.66693,0.00017
-8.66593,0.00017
-8.66493,0.00017
-8.66393,0.00017
-8.66293,0.00017
-8.66193,0.00017
-8.66093,0.00017
-8.65993,0.00017
-8.65893,0.00017
-8.65793,0.00017
-8.65693,0.00017
-8.65593,0.00017
-8.65493,0.00017
-8.65393,0.00017
-8.65293,0.00017
-8.65193,0.00017
-8.65093,0.00017
-8.64993,0.00018
-8.64893,0.00018
-8.64793,0.00018
-8.64693,0.00018
-8.64593,0.00018
-8.64493,0.00018
-8.64393,0.00018
-8.64293,0.00018
-8.64193,0.00018
-8.64093,0.00018
-8.63993,0.00018
-8.63893,0.00018
-8.63793,0.00018
-8.63693,0.00018
-8.63593,0.00018
-8.63493,0.00018
-8.63393,0.00018
-8.63293,0.00018
-8.63193,0.00018
-8.63093,0.00018
-8.62993,0.00018
-8.62893,0.00018
-8.62793,0.00018
-8.62693,0.00018
-8.62593,0.00018
-8.62493,0.00018
-8.62393,0.00018
-8.62293,0.00018
-8.62193,0.00018
-8.62093,0.00018
-8.61993,0.00018
-8.61893,0.00018
-8.61793,0.00018
-8.61693,0.00018
-8.61593,0.00018
-8.61493,0.00018
-8.61393,0.00018
-8.61293,0.00018
-8.61193,0.00018
-8.61093,0.00018
-8.60993,0.00018
-8.60893,0.00018
-8.60793,0.00018
-8.60693,0.00018
-8.60593,0.00018
-8.60493,0.00018
-8.60393,0.00018
-8.60293,0.00018
-8.60193,0.00018
-8.60093,0.00018
-8.59993,0.00018
-8.59893,0.00018
-8.59793,0.00018
-8.59693,0.00018
-8.59593,0.00018
-8.59493,0.00019
-8.59393,0.00019
-8.59293,0.00019
-8.59193,0.00019
-8.59093,0.00019
-8.58993,0.00019
-8.58893,0.00019
-8.58793,0.00019
-8.58693,0.00019
-8.58593,0.00019
-8.58493,0.00019
-8.58393,0.00019
-8.58293,0.00019
-8.58193,0.00019
-8.58093,0.00019
-8.57993,0.00019
-8.57893,0.00019
-8.57793,0.00019
-8.57693,0.00019
-8.57593,0.00019
-8.57493,0.00019
-8.57393,0.00019
-8.57293,0.00019
-8.57193,0.00019
-8.57093,0.00019
-8.56993,0.00019
-8.56893,0.00019
-8.56793,0.00019
-8.56693,0.00019
-8.56593,0.00019
-8.56493,0.00019
-8.56393,0.00019
-8.56293,0.00019
-8.56193,0.00019
-8.56093,0.00019
-8.55993,0.00019
-8.55893,0.00019
-8.55793,0.00019
-8.55693,0.00019
-8.55593,0.00019
-8.55493,0.00019
-8.55393,0.00019
-8.55293,0.00019
-8.55193,0.00019
-8.55093,0.00019
-8.54993,0.00019
-8.54893,0.00019
-8.54793,0.00019
-8.54693,0.00019
-8.54593,0.00019
-8.54493,0.00019
-8.54393,0.00019
-8.54293,0.00019
-8.54193,0.0002
-8.54093,0.0002
-8.53993,0.0002
-8.53893,0.0002
-8.53793,0.0002
-8.53693,0.0002
-8.53593,0.0002
-8.53493,0.0002
-8.53393,0.0002
-8.53293,0.0002
-8.53193,0.0002
-8.53093,0.0002
-8.52993,0.0002
-8.52893,0.0002
-8.52793,0.0002
-8.52693,0.0002
-8.52593,0.0002
-8.52493,0.0002
-8.52393,0.0002
-8.52293,0.0002
-8.52193,0.0002
-8.52093,0.0002
-8.51993,0.0002
-8.51893,0.0002
-8.51793,0.0002
-8.51693,0.0002
-8.51593,0.0002
-8.51493,0.0002
-8.51393,0.0002
-8.51293,0.0002
-8.51193,0.0002
-8.51093,0.0002
-8.50993,0.0002
-8.50893,0.0002
-8.50793,0.0002
-8.50693,0.0002
-8.50593,0.0002
-8.50493,0.0002
-8.50393,0.0002
-8.50293,0.0002
-8.50193,0.0002
-8.50093,0.0002
-8.49992,0.0002
-8.49892,0.0002
-8.49792,0.0002
-8.49692,0.0002
-8.49592,0.0002
-8.49492,0.0002
-8.49392,0.0002
-8.49292,0.0002
-8.49192,0.00021
-8.49092,0.00021
-8.48992,0.00021
-8.48892,0.00021
-8.48792,0.00021
-8.48692,0.00021
-8.48592,0.00021
-8.48492,0.00021
-8.48392,0.00021
-8.48292,0.00021
-8.48192,0.00021
-8.48092,0.00021
-8.47992,0.00021
-8.47892,0.00021
-8.47792,0.00021
-8.47692,0.00021
-8.47592,0.00021
-8.47492,0.00021
-8.47392,0.00021
-8.47292,0.00021
-8.47192,0.00021
-8.47092,0.00021
-8.46992,0.00021
-8.46892,0.00021
-8.46792,0.00021
-8.46692,0.00021
-8.46592,0.00021
-8.46492,0.00021
-8.46392,0.00021
-8.46292,0.00021
-8.46192,0.00021
-8.46092,0.00021
-8.45992,0.00021
-8.45892,0.00021
-8.45792,0.00021
-8.45692,0.00021
-8.45592,0.00021
-8.45492,0.00021
-8.45392,0.00021
-8.45292,0.00021
-8.45192,0.00021
-8.45092,0.00021
-8.44992,0.00021
-8.44892,0.00021
-8.44792,0.00021
-8.44692,0.00021
-8.44592,0.00021
-8.44492,0.00021
-8.44392,0.00022
-8.44292,0.00022
-8.44192,0.00022
-8.44092,0.00022
-8.43992,0.00022
-8.43892,0.00022
-8.43792,0.00022
-8.43692,0.00022
-8.43592,0.00022
-8.43492,0.00022
-8.43392,0.00022
-8.43292,0.00022
-8.43192,0.00022
-8.43092,0.00022
-8.42992,0.00022
-8.42892,0.00022
-8.42792,0.00022
-8.42692,0.00022
-8.42592,0.00022
-8.42492,0.00022
-8.42392,0.00022
-8.42292,0.00022
-8.42192,0.00022
-8.42092,0.00022
-8.41992,0.00022
-8.41892,0.00022
-8.41792,0.00022
-8.41692,0.00022
-8.41592,0.00022
-8.41492,0.00022
-8.41392,0.00022
-8.41292,0.00022
-8.41192,0.00022
-8.41092,0.00022
-8.40992,0.00022
-8.40892,0.00022
-8.40792,0.00022
-8.40692,0.00022
-8.40592,0.00022
-8.40492,0.00022
-8.40392,0.00022
-8.40292,0.00022
-8.40192,0.00022
-8.40092,0.00022
-8.39992,0.00022
-8.39892,0.00023
-8.39792,0.00023
-8.39692,0.00023
-8.39592,0.00023
-8.39492,0.00023
-8.39392,0.00023
-8.39292,0.00023
-8.39192,0.00023
-8.39092,0.00023
-8.38992,0.00023
-8.38892,0.00023
-8.38792,0.00023
-8.38692,0.00023
-8.38592,0.00023
-8.38492,0.00023
-8.38392,0.00023
-8.38292,0.00023
-8.38192,0.00023
-8.38092,0.00023
-8.37992,0.00023
-8.37892,0.00023
-8.37792,0.00023
-8.37692,0.00023
-8.37592,0.00023
-8.37492,0.00023
-8.37392,0.00023
-8.37292,0.00023
-8.37192,0.00023
-8.37092,0.00023
-8.36992,0.00023
-8.36892,0.00023
-8.36792,0.00023
-8.36692,0.00023
-8.36592,0.00023
-8.36492,0.00023
-8.36392,0.00023
-8.36292,0.00023
-8.36192,0.00023
-8.36092,0.00023
-8.35992,0.00023
-8.35892,0.00023
-8.35792,0.00023
-8.35692,0.00023
-8.35592,0.00023
-8.35492,0.00024
-8.35392,0.00024
-8.35292,0.00024
-8.35192,0.00024
-8.35092,0.00024
-8.34992,0.00024
-8.34892,0.00024
-8.34792,0.00024
-8.34692,0.00024
-8.34592,0.00024
-8.34492,0.00024
-8.34392,0.00024
-8.34292,0.00024
-8.34192,0.00024
-8.34092,0.00024
-8.33992,0.00024
-8.33892,0.00024
-8.33792,0.00024
-8.33692,0.00024
-8.33592,0.00024
-8.33492,0.00024
-8.33392,0.00024
-8.33292,0.00024
-8.33192,0.00024
-8.33092,0.00024
-8.32992,0.00024
-8.32892,0.00024
-8.32792,0.00024
-8.32692,0.00024
-8.32592,0.00024
-8.32492,0.00024
-8.32392,0.00024
-8.32292,0.00024
-8.32192,0.00024
-8.32092,0.00024
-8.31992,0.00024
-8.31892,0.00024
-8.31792,0.00024
-8.31692,0.00024
-8.31592,0.00024
-8.31492,0.00024
-8.31392,0.00025
-8.31292,0.00025
-8.31192,0.00025
-8.31092,0.00025
-8.30992,0.00025
-8.30892,0.00025
-8.30792,0.00025
-8.30692,0.00025
-8.30592,0.00025
-8.30492,0.00025
-8.30392,0.00025
-8.30292,0.00025
-8.30192,0.00025
-8.30092,0.00025
-8.29991,0.00025
-8.29891,0.00025
-8.29791,0.00025
-8.29691,0.00025
-8.29591,0.00025
-8.29491,0.00025
-8.29391,0.00025
-8.29291,0.00025
-8.29191,0.00025
-8.29091,0.00025
-8.28991,0.00025
-8.28891,0.00025
-8.28791,0.00025
-8.28691,0.00025
-8.28591,0.00025
-8.28491,0.00025
-8.28391,0.00025
-8.28291,0.00025
-8.28191,0.00025
-8.28091,0.00025
-8.27991,0.00025
-8.27891,0.00025
-8.27791,0.00025
-8.27691,0.00025
-8.27591,0.00025
-8.27491,0.00025
-8.27391,0.00026
-8.27291,0.00026
-8.27191,0.00026
-8.27091,0.00026
-8.26991,0.00026
-8.26891,0.00026
-8.26791,0.00026
-8.26691,0.00026
-8.26591,0.00026
-8.26491,0.00026
-8.26391,0.00026
-8.26291,0.00026
-8.26191,0.00026
-8.26091,0.00026
-8.25991,0.00026
-8.25891,0.00026
-8.25791,0.00026
-8.25691,0.00026
-8.25591,0.00026
-8.25491,0.00026
-8.25391,0.00026
-8.25291,0.00026
-8.25191,0.00026
-8.25091,0.00026
-8.24991,0.00026
-8.24891,0.00026
-8.24791,0.00026
-8.24691,0.00026
-8.24591,0.00026
-8.24491,0.00026
-8.24391,0.00026
-8.24291,0.00026
-8.24191,0.00026
-8.24091,0.00026
-8.23991,0.00026
-8.23891,0.00026
-8.23791,0.00026
-8.23691,0.00026
-8.23591,0.00026
-8.23491,0.00027
-8.23391,0.00027
-8.23291,0.00027
-8.23191,0.00027
-8.23091,0.00027
-8.22991,0.00027
-8.22891,0.00027
-8.22791,0.00027
-8.22691,0.00027
-8.22591,0.00027
-8.22491,0.00027
-8.22391,0.00027
-8.22291,0.00027
-8.22191,0.00027
-8.22091,0.00027
-8.21991,0.00027
-8.21891,0.00027
-8.21791,0.00027
-8.21691,0.00027
-8.21591,0.00027
-8.21491,0.00027
-8.21391,0.00027
-8.21291,0.00027
-8.21191,0.00027
-8.21091,0.00027
-8.20991,0.00027
-8.20891,0.00027
-8.20791,0.00027
-8.20691,0.00027
-8.20591,0.00027
-8.20491,0.00027
-8.20391,0.00027
-8.20291,0.00027
-8.20191,0.00027
-8.20091,0.00027
-8.19991,0.00027
-8.19891,0.00027
-8.19791,0.00028
-8.19691,0.00028
-8.19591,0.00028
-8.19491,0.00028
-8.19391,0.00028
-8.19291,0.00028
-8.19191,0.00028
-8.19091,0.00028
-8.18991,0.00028
-8.18891,0.00028
-8.18791,0.00028
-8.18691,0.00028
-8.18591,0.00028
-8.18491,0.00028
-8.18391,0.00028
-8.18291,0.00028
-8.18191,0.00028
-8.18091,0.00028
-8.17991,0.00028
-8.17891,0.00028
-8.17791,0.00028
-8.17691,0.00028
-8.17591,0.00028
-8.17491,0.00028
-8.17391,0.00028
-8.17291,0.00028
-8.17191,0.00028
-8.17091,0.00028
-8.16991,0.00028
-8.16891,0.00028
-8.16791,0.00028
-8.16691,0.00028
-8.16591,0.00028
-8.16491,0.00028
-8.16391,0.00028
-8.16291,0.00028
-8.16191,0.00029
-8.16091,0.00029
-8.15991,0.00029
-8.15891,0.00029
-8.15791,0.00029
-8.15691,0.00029
-8.15591,0.00029
-8.15491,0.00029
-8.15391,0.00029
-8.15291,0.00029
-8.15191,0.00029
-8.15091,0.00029
-8.14991,0.00029
-8.14891,0.00029
-8.14791,0.00029
-8.14691,0.00029
-8.14591,0.00029
-8.14491,0.00029
-8.14391,0.00029
-8.14291,0.00029
-8.14191,0.00029
-8.14091,0.00029
-8.13991,0.00029
-8.13891,0.00029
-8.13791,0.00029
-8.13691,0.00029
-8.13591,0.00029
-8.13491,0.00029
-8.13391,0.00029
-8.13291,0.00029
-8.13191,0.00029
-8.13091,0.00029
-8.12991,0.00029
-8.12891,0.00029
-8.12791,0.0003
-8.12691,0.0003
-8.12591,0.0003
-8.12491,0.0003
-8.12391,0.0003
-8.12291,0.0003
-8.12191,0.0003
-8.12091,0.0003
-8.11991,0.0003
-8.11891,0.0003
-8.11791,0.0003
-8.11691,0.0003
-8.11591,0.0003
-8.11491,0.0003
-8.11391,0.0003
-8.11291,0.0003
-8.11191,0.0003
-8.11091,0.0003
-8.10991,0.0003
-8.10891,0.0003
-8.10791,0.0003
-8.10691,0.0003
-8.10591,0.0003
-8.10491,0.0003
-8.10391,0.0003
-8.10291,0.0003
-8.10191,0.0003
-8.10091,0.0003
-8.0999,0.0003
-8.0989,0.0003
-8.0979,0.0003
-8.0969,0.0003
-8.0959,0.0003
-8.0949,0.0003
-8.0939,0.00031
-8.0929,0.00031
-8.0919,0.00031
-8.0909,0.00031
-8.0899,0.00031
-8.0889,0.00031
-8.0879,0.00031
-8.0869,0.00031
-8.0859,0.00031
-8.0849,0.00031
-8.0839,0.00031
-8.0829,0.00031
-8.0819,0.00031
-8.0809,0.00031
-8.0799,0.00031
-8.0789,0.00031
-8.0779,0.00031
-8.0769,0.00031
-8.0759,0.00031
-8.0749,0.00031
-8.0739,0.00031
-8.0729,0.00031
-8.0719,0.00031
-8.0709,0.00031
-8.0699,0.00031
-8.0689,0.00031
-8.0679,0.00031
-8.0669,0.00031
-8.0659,0.00031
-8.0649,0.00031
-8.0639,0.00031
-8.0629,0.00031
-8.0619,0.00032
-8.0609,0.00032
-8.0599,0.00032
-8.0589,0.00032
-8.0579,0.00032
-8.0569,0.00032
-8.0559,0.00032
-8.0549,0.00032
-8.0539,0.00032
-8.0529,0.00032
-8.0519,0.00032
-8.0509,0.00032
-8.0499,0.00032
-8.0489,0.00032
-8.0479,0.00032
-8.0469,0.00032
-8.0459,0.00032
-8.0449,0.00032
-8.0439,0.00032
-8.0429,0.00032
-8.0419,0.00032
-8.0409,0.00032
-8.0399,0.00032
-8.0389,0.00032
-8.0379,0.00032
-8.0369,0.00032
-8.0359,0.00032
-8.0349,0.00032
-8.0339,0.00032
-8.0329,0.00032
-8.0319,0.00032
-8.0309,0.00033
-8.0299,0.00033
-8.0289,0.00033
-8.0279,0.00033
-8.0269,0.00033
-8.0259,0.00033
-8.0249,0.00033
-8.0239,0.00033
-8.0229,0.00033
-8.0219,0.00033
-8.0209,0.00033
-8.0199,0.00033
-8.0189,0.00033
-8.0179,0.00033
-8.0169,0.00033
-8.0159,0.00033
-8.0149,0.00033
-8.0139,0.00033
-8.0129,0.00033
-8.0119,0.00033
-8.0109,0.00033
-8.0099,0.00033
-8.0089,0.00033
-8.0079,0.00033
-8.0069,0.00033
-8.0059,0.00033
-8.0049,0.00033
-8.0039,0.00033
-8.0029,0.00033
-8.0019,0.00033
-8.0009,0.00034
-7.9999,0.00034
-7.9989,0.00034
-7.9979,0.00034
-7.9969,0.00034
-7.9959,0.00034
-7.9949,0.00034
-7.9939,0.00034
-7.9929,0.00034
-7.9919,0.00034
-7.9909,0.00034
-7.9899,0.00034
-7.9889,0.00034
-7.9879,0.00034
-7.9869,0.00034
-7.9859,0.00034
-7.9849,0.00034
-7.9839,0.00034
-7.9829,0.00034
-7.9819,0.00034
-7.9809,0.00034
-7.9799,0.00034
-7.9789,0.00034
-7.9779,0.00034
-7.9769,0.00034
-7.9759,0.00034
-7.9749,0.00034
-7.9739,0.00034
-7.9729,0.00034
-7.9719,0.00034
-7.9709,0.00035
-7.9699,0.00035
-7.9689,0.00035
-7.9679,0.00035
-7.9669,0.00035
-7.9659,0.00035
-7.9649,0.00035
-7.9639,0.00035
-7.9629,0.00035
-7.9619,0.00035
-7.9609,0.00035
-7.9599,0.00035
-7.9589,0.00035
-7.9579,0.00035
-7.9569,0.00035
-7.9559,0.00035
-7.9549,0.00035
-7.9539,0.00035
-7.9529,0.00035
-7.9519,0.00035
-7.9509,0.00035
-7.9499,0.00035
-7.9489,0.00035
-7.9479,0.00035
-7.9469,0.00035
-7.9459,0.00035
-7.9449,0.00035
-7.9439,0.00035
-7.9429,0.00036
-7.9419,0.00036
-7.9409,0.00036
-7.9399,0.00036
-7.9389,0.00036
-7.9379,0.00036
-7.9369,0.00036
-7.9359,0.00036
-7.9349,0.00036
-7.9339,0.00036
-7.9329,0.00036
-7.9319,0.00036
-7.9309,0.00036
-7.9299,0.00036
-7.9289,0.00036
-7.9279,0.00036
-7.9269,0.00036
-7.9259,0.00036
-7.9249,0.00036
-7.9239,0.00036
-7.9229,0.00036
-7.9219,0.00036
-7.9209,0.00036
-7.9199,0.00036
-7.9189,0.00036
-7.9179,0.00036
-7.9169,0.00036
-7.9159,0.00036
-7.9149,0.00037
-7.9139,0.00037
-7.9129,0.00037
-7.9119,0.00037
-7.9109,0.00037
-7.9099,0.00037
-7.9089,0.00037
-7.9079,0.00037
-7.9069,0.00037
-7.9059,0.00037
-7.9049,0.00037
-7.9039,0.00037
-7.9029,0.00037
-7.9019,0.00037
-7.9009,0.00037
-7.89989,0.00037
-7.89889,0.00037
-7.89789,0.00037
-7.89689,0.00037
-7.89589,0.00037
-7.89489,0.00037
-7.89389,0.00037
-7.89289,0.00037
-7.89189,0.00037
-7.89089,0.00037
-7.88989,0.00037
-7.88889,0.00037
-7.88789,0.00038
-7.88689,0.00038
-7.88589,0.00038
-7.88489,0.00038
-7.88389,0.00038
-7.88289,0.00038
-7.88189,0.00038
-7.88089,0.00038
-7.87989,0.00038
-7.87889,0.00038
-7.87789,0.00038
-7.87689,0.00038
-7.87589,0.00038
-7.87489,0.00038
-7.87389,0.00038
-7.87289,0.00038
-7.87189,0.00038
-7.87089,0.00038
-7.86989,0.00038
-7.86889,0.00038
-7.86789,0.00038
-7.86689,0.00038
-7.86589,0.00038
-7.86489,0.00038
-7.86389,0.00038
-7.86289,0.00038
-7.86189,0.00038
-7.86089,0.00039
-7.85989,0.00039
-7.85889,0.00039
-7.85789,0.00039
-7.85689,0.00039
-7.85589,0.00039
-7.85489,0.00039
-7.85389,0.00039
-7.85289,0.00039
-7.85189,0.00039
-7.85089,0.00039
-7.84989,0.00039
-7.84889,0.00039
-7.84789,0.00039
-7.84689,0.00039
-7.84589,0.00039
-7.84489,0.00039
-7.84389,0.00039
-7.84289,0.00039
-7.84189,0.00039
-7.84089,0.00039
-7.83989,0.00039
-7.83889,0.00039
-7.83789,0.00039
-7.83689,0.00039
-7.83589,0.0004
-7.83489,0.0004
-7.83389,0.0004
-7.83289,0.0004
-7.83189,0.0004
-7.83089,0.0004
-7.82989,0.0004
-7.82889,0.0004
-7.82789,0.0004
-7.82689,0.0004
-7.82589,0.0004
-7.82489,0.0004
-7.82389,0.0004
-7.82289,0.0004
-7.82189,0.0004
-7.82089,0.0004
-7.81989,0.0004
-7.81889,0.0004
-7.81789,0.0004
-7.81689,0.0004
-7.81589,0.0004
-7.81489,0.0004
-7.81389,0.0004
-7.81289,0.0004
-7.81189,0.0004
-7.81089,0.00041
-7.80989,0.00041
-7.80889,0.00041
-7.80789,0.00041
-7.80689,0.00041
-7.80589,0.00041
-7.80489,0.00041
-7.80389,0.00041
-7.80289,0.00041
-7.80189,0.00041
-7.80089,0.00041
-7.79989,0.00041
-7.79889,0.00041
-7.79789,0.00041
-7.79689,0.00041
-7.79589,0.00041
-7.79489,0.00041
-7.79389,0.00041
-7.79289,0.00041
-7.79189,0.00041
-7.79089,0.00041
-7.78989,0.00041
-7.78889,0.00041
-7.78789,0.00041
-7.78689,0.00041
-7.78589,0.00042
-7.78489,0.00042
-7.78389,0.00042
-7.78289,0.00042
-7.78189,0.00042
-7.78089,0.00042
-7.77989,0.00042
-7.77889,0.00042
-7.77789,0.00042
-7.77689,0.00042
-7.77589,0.00042
-7.77489,0.00042
-7.77389,0.00042
-7.77289,0.00042
-7.77189,0.00042
-7.77089,0.00042
-7.76989,0.00042
-7.76889,0.00042
-7.76789,0.00042
-7.76689,0.00042
-7.76589,0.00042
-7.76489,0.00042
-7.76389,0.00042
-7.76289,0.00043
-7.76189,0.00043
-7.76089,0.00043
-7.75989,0.00043
-7.75889,0.00043
-7.75789,0.00043
-7.75689,0.00043
-7.75589,0.00043
-7.75489,0.00043
-7.75389,0.00043
-7.75289,0.00043
-7.75189,0.00043
-7.75089,0.00043
-7.74989,0.00043
-7.74889,0.00043
-7.74789,0.00043
-7.74689,0.00043
-7.74589,0.00043
-7.74489,0.00043
-7.74389,0.00043
-7.74289,0.00043
-7.74189,0.00043
-7.74089,0.00043
-7.73989,0.00043
-7.73889,0.00044
-7.73789,0.00044
-7.73689,0.00044
-7.73589,0.00044
-7.73489,0.00044
-7.73389,0.00044
-7.73289,0.00044
-7.73189,0.00044
-7.73089,0.00044
-7.72989,0.00044
-7.72889,0.00044
-7.72789,0.00044
-7.72689,0.00044
-7.72589,0.00044
-7.72489,0.00044
-7.72389,0.00044
-7.72289,0.00044
-7.72189,0.00044
-7.72089,0.00044
-7.71989,0.00044
-7.71889,0.00044
-7.71789,0.00044
-7.71689,0.00045
-7.71589,0.00045
-7.71489,0.00045
-7.71389,0.00045
-7.71289,0.00045
-7.71189,0.00045
-7.71089,0.00045
-7.70989,0.00045
-7.70889,0.00045
-7.70789,0.00045
-7.70689,0.00045
-7.70589,0.00045
-7.70489,0.00045
-7.70389,0.00045
-7.70289,0.00045
-7.70189,0.00045
-7.70089,0.00045
-7.69988,0.00045
-7.69888,0.00045
-7.69788,0.00045
-7.69688,0.00045
-7.69588,0.00045
-7.69488,0.00045
-7.69388,0.00046
-7.69288,0.00046
-7.69188,0.00046
-7.69088,0.00046
-7.68988,0.00046
-7.68888,0.00046
-7.68788,0.00046
-7.68688,0.00046
-7.68588,0.00046
-7.68488,0.00046
-7.68388,0.00046
-7.68288,0.00046
-7.68188,0.00046
-7.68088,0.00046
-7.67988,0.00046
-7.67888,0.00046
-7.67788,0.00046
-7.67688,0.00046
-7.67588,0.00046
-7.67488,0.00046
-7.67388,0.00046
-7.67288,0.00047
-7.67188,0.00047
-7.67088,0.00047
-7.66988,0.00047
-7.66888,0.00047
-7.66788,0.00047
-7.66688,0.00047
-7.66588,0.00047
-7.66488,0.00047
-7.66388,0.00047
-7.66288,0.00047
-7.66188,0.00047
-7.66088,0.00047
-7.65988,0.00047
-7.65888,0.00047
-7.65788,0.00047
-7.65688,0.00047
-7.65588,0.00047
-7.65488,0.00047
-7.65388,0.00047
-7.65288,0.00047
-7.65188,0.00047
-7.65088,0.00048
-7.64988,0.00048
-7.64888,0.00048
-7.64788,0.00048
-7.64688,0.00048
-7.64588,0.00048
-7.64488,0.00048
-7.64388,0.00048
-7.64288,0.00048
-7.64188,0.00048
-7.64088,0.00048
-7.63988,0.00048
-7.63888,0.00048
-7.63788,0.00048
-7.63688,0.00048
-7.63588,0.00048
-7.63488,0.00048
-7.63388,0.00048
-7.63288,0.00048
-7.63188,0.00048
-7.63088,0.00048
-7.62988,0.00049
-7.62888,0.00049
-7.62788,0.00049
-7.62688,0.00049
-7.62588,0.00049
-7.62488,0.00049
-7.62388,0.00049
-7.62288,0.00049
-7.62188,0.00049
-7.62088,0.00049
-7.61988,0.00049
-7.61888,0.00049
-7.61788,0.00049
-7.61688,0.00049
-7.61588,0.00049
-7.61488,0.00049
-7.61388,0.00049
-7.61288,0.00049
-7.61188,0.00049
-7.61088,0.00049
-7.60988,0.0005
-7.60888,0.0005
-7.60788,0.0005
-7.60688,0.0005
-7.60588,0.0005
-7.60488,0.0005
-7.60388,0.0005
-7.60288,0.0005
-7.60188,0.0005
-7.60088,0.0005
-7.59988,0.0005
-7.59888,0.0005
-7.59788,0.0005
-7.59688,0.0005
-7.59588,0.0005
-7.59488,0.0005
-7.59388,0.0005
-7.59288,0.0005
-7.59188,0.0005
-7.59088,0.0005
-7.58988,0.00051
-7.58888,0.00051
-7.58788,0.00051
-7.58688,0.00051
-7.58588,0.00051
-7.58488,0.00051
-7.58388,0.00051
-7.58288,0.00051
-7.58188,0.00051
-7.58088,0.00051
-7.57988,0.00051
-7.57888,0.00051
-7.57788,0.00051
-7.57688,0.00051
-7.57588,0.00051
-7.57488,0.00051
-7.57388,0.00051
-7.57288,0.00051
-7.57188,0.00051
-7.57088,0.00051
-7.56988,0.00052
-7.56888,0.00052
-7.56788,0.00052
-7.56688,0.00052
-7.56588,0.00052
-7.56488,0.00052
-7.56388,0.00052
-7.56288,0.00052
-7.56188,0.00052
-7.56088,0.00052
-7.55988,0.00052
-7.55888,0.00052
-7.55788,0.00052
-7.55688,0.00052
-7.55588,0.00052
-7.55488,0.00052
-7.55388,0.00052
-7.55288,0.00052
-7.55188,0.00052
-7.55088,0.00053
-7.54988,0.00053
-7.54888,0.00053
-7.54788,0.00053
-7.54688,0.00053
-7.54588,0.00053
-7.54488,0.00053
-7.54388,0.00053
-7.54288,0.00053
-7.54188,0.00053
-7.54088,0.00053
-7.53988,0.00053
-7.53888,0.00053
-7.53788,0.00053
-7.53688,0.00053
-7.53588,0.00053
-7.53488,0.00053
-7.53388,0.00053
-7.53288,0.00053
-7.53188,0.00054
-7.53088,0.00054
-7.52988,0.00054
-7.52888,0.00054
-7.52788,0.00054
-7.52688,0.00054
-7.52588,0.00054
-7.52488,0.00054
-7.52388,0.00054
-7.52288,0.00054
-7.52188,0.00054
-7.52088,0.00054
-7.51988,0.00054
-7.51888,0.00054
-7.51788,0.00054
-7.51688,0.00054
-7.51588,0.00054
-7.51488,0.00054
-7.51388,0.00055
-7.51288,0.00055
-7.51188,0.00055
-7.51088,0.00055
-7.50988,0.00055
-7.50888,0.00055
-7.50788,0.00055
-7.50688,0.00055
-7.50588,0.00055
-7.50488,0.00055
-7.50388,0.00055
-7.50288,0.00055
-7.50188,0.00055
-7.50088,0.00055
-7.49987,0.00055
-7.49887,0.00055
-7.49787,0.00055
-7.49687,0.00055
-7.49587,0.00056
-7.49487,0.00056
-7.49387,0.00056
-7.49287,0.00056
-7.49187,0.00056
-7.49087,0.00056
-7.48987,0.00056
-7.48887,0.00056
-7.48787,0.00056
-7.48687,0.00056
-7.48587,0.00056
-7.48487,0.00056
-7.48387,0.00056
-7.48287,0.00056
-7.48187,0.00056
-7.48087,0.00056
-7.47987,0.00056
-7.47887,0.00056
-7.47787,0.00057
-7.47687,0.00057
-7.47587,0.00057
-7.47487,0.00057
-7.47387,0.00057
-7.47287,0.00057
-7.47187,0.00057
-7.47087,0.00057
-7.46987,0.00057
-7.46887,0.00057
-7.46787,0.00057
-7.46687,0.00057
-7.46587,0.00057
-7.46487,0.00057
-7.46387,0.00057
-7.46287,0.00057
-7.46187,0.00057
-7.46087,0.00057
-7.45987,0.00058
-7.45887,0.00058
-7.45787,0.00058
-7.45687,0.00058
-7.45587,0.00058
-7.45487,0.00058
-7.45387,0.00058
-7.45287,0.00058
-7.45187,0.00058
-7.45087,0.00058
-7.44987,0.00058
